Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"mouseOver(findTestObject(""Actpol_Scripts/Menu navigation/Opsporing/Opsporing""))",Chrome 76.0.3809.132,Mouse over to opsporing,,2019-09-04 18:36:50,2019-09-04 18:37:08,17.997s,PASSED
"log.logInfo(""Successfully logged"")",Chrome 76.0.3809.132,,,2019-09-04 18:37:08,2019-09-04 18:37:08,0.003s,PASSED
delay(2),Chrome 76.0.3809.132,,,2019-09-04 18:37:08,2019-09-04 18:37:10,2.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBES18 TAB""))",Chrome 76.0.3809.132,Click MBES tab,,2019-09-04 18:37:10,2019-09-04 18:37:18,7.784s,PASSED
"log.logInfo(""Clicking MBES18 tab "")",Chrome 76.0.3809.132,,,2019-09-04 18:37:18,2019-09-04 18:37:18,0.006s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-04 18:37:18,2019-09-04 18:37:19,1.011s,PASSED
"mouseOver(findTestObject(""Actpol_Scripts/Menu navigation/Generiek/Generiek""))",Chrome 76.0.3809.132,Mouse over to Generic tab,,2019-09-04 18:37:19,2019-09-04 18:37:20,1.353s,PASSED
delay(8),Chrome 76.0.3809.132,,,2019-09-04 18:37:20,2019-09-04 18:37:28,8.004s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/mbes new""))",Chrome 76.0.3809.132,Click new btn,,2019-09-04 18:37:28,2019-09-04 18:37:30,1.888s,PASSED
"log.logInfo(""Clicking MBES18 new button "")",Chrome 76.0.3809.132,,,2019-09-04 18:37:30,2019-09-04 18:37:30,0.002s,PASSED
delay(6),Chrome 76.0.3809.132,,,2019-09-04 18:37:30,2019-09-04 18:37:36,6.007s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/Registratie new""))",Chrome 76.0.3809.132,Click new btn in Registratie,,2019-09-04 18:37:36,2019-09-04 18:37:37,0.958s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-04 18:37:37,2019-09-04 18:37:38,1.012s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie van 1""), ""KORPS POLITIE CURACAO"", false)",Chrome 76.0.3809.132,Select required dropdown fro the list,,2019-09-04 18:37:38,2019-09-04 18:37:39,0.889s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-04 18:37:39,2019-09-04 18:37:40,1.004s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie Naar 1""), ""OPENBARE MINISTERIE"", false)",Chrome 76.0.3809.132,Select required dropdown fro the list,,2019-09-04 18:37:40,2019-09-04 18:37:42,1.967s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-04 18:37:42,2019-09-04 18:37:43,1.005s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie van 2""), ""AMBULANCE"", false)",Chrome 76.0.3809.132,Select required dropdown fro the list,,2019-09-04 18:37:43,2019-09-04 18:37:44,0.893s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-04 18:37:44,2019-09-04 18:37:45,1.008s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie Naar 2""), ""SKS"", false)",Chrome 76.0.3809.132,Select required dropdown fro the list,,2019-09-04 18:37:45,2019-09-04 18:37:46,1.488s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-04 18:37:46,2019-09-04 18:37:47,1.078s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Behandeld door""), ""Katalon testing :: Behandeld door"")",Chrome 76.0.3809.132,Enter the text from the feild,,2019-09-04 18:37:47,2019-09-04 18:37:52,4.678s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-04 18:37:52,2019-09-04 18:37:53,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Telefoon""), ""123456789"")",Chrome 76.0.3809.132,Enter the text from the feild,,2019-09-04 18:37:53,2019-09-04 18:37:54,1.071s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-04 18:37:54,2019-09-04 18:37:55,1.007s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/E-Mail""), ""test@gmail.com"")",Chrome 76.0.3809.132,Enter the text from the feild,,2019-09-04 18:37:55,2019-09-04 18:37:56,1.216s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-04 18:37:56,2019-09-04 18:37:57,1.004s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Datum""), ""23/08/2019"")",Chrome 76.0.3809.132,Enter the date,,2019-09-04 18:37:57,2019-09-04 18:37:58,1.116s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-04 18:37:58,2019-09-04 18:37:59,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie save""))",Chrome 76.0.3809.132,Click save btn,,2019-09-04 18:37:59,2019-09-04 18:38:01,1.126s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-04 18:38:01,2019-09-04 18:38:02,1.029s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/registratie tab""))",Chrome 76.0.3809.132,Click on Registratie tab,,2019-09-04 18:38:02,2019-09-04 18:38:04,2.252s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-04 18:38:04,2019-09-04 18:38:05,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Personalia tab""))",Chrome 76.0.3809.132,Click on Personalia tab,,2019-09-04 18:38:05,2019-09-04 18:38:06,0.990s,PASSED
delay(2),Chrome 76.0.3809.132,,,2019-09-04 18:38:06,2019-09-04 18:38:08,2.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBSC SAVE""))",Chrome 76.0.3809.132,Click Save tab,,2019-09-04 18:38:08,2019-09-04 18:38:09,0.960s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-04 18:38:09,2019-09-04 18:38:10,1.006s,PASSED
"Achternaam = getText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Achternaam error messgae""))",Chrome 76.0.3809.132,Checking Error message personalia tab,,2019-09-04 18:38:10,2019-09-04 18:38:11,1.255s,PASSED
"achternaamverify = ""Dit is een vereiste veld""",Chrome 76.0.3809.132,,,2019-09-04 18:38:11,2019-09-04 18:38:11,0.027s,PASSED
log.logInfo(Achternaam),Chrome 76.0.3809.132,,,2019-09-04 18:38:11,2019-09-04 18:38:11,0.008s,PASSED
if (Achternaam == achternaamverify),Chrome 76.0.3809.132,,,2019-09-04 18:38:11,2019-09-04 18:38:11,0.065s,PASSED
delay(2),Chrome 76.0.3809.132,,,2019-09-04 18:38:11,2019-09-04 18:38:13,2.004s,PASSED
"Garantsteller = getText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Garantsteller error message""))",Chrome 76.0.3809.132,Checking Error message personalia tab,,2019-09-04 18:38:13,2019-09-04 18:38:14,0.541s,PASSED
"Garantstellerverify = ""Dit is een vereiste veld""",Chrome 76.0.3809.132,,,2019-09-04 18:38:14,2019-09-04 18:38:14,0.006s,PASSED
log.logInfo(Garantsteller),Chrome 76.0.3809.132,,,2019-09-04 18:38:14,2019-09-04 18:38:14,0.004s,PASSED
if (Garantsteller == Garantstellerverify),Chrome 76.0.3809.132,,,2019-09-04 18:38:14,2019-09-04 18:38:14,0.009s,PASSED
delay(2),Chrome 76.0.3809.132,,,2019-09-04 18:38:14,2019-09-04 18:38:16,2.005s,PASSED
"comment(""Checking button how it is working"")",Chrome 76.0.3809.132,,,2019-09-04 18:38:16,2019-09-04 18:38:16,0.020s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Personalia Achternaam new""))",Chrome 76.0.3809.132,Click Achternaam new btn,,2019-09-04 18:38:16,2019-09-04 18:38:27,10.870s,PASSED
delay(4),Chrome 76.0.3809.132,,,2019-09-04 18:38:27,2019-09-04 18:38:31,4.011s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Select default persoon""), OPTIONAL)",Chrome 76.0.3809.132,Select default persoon,,2019-09-04 18:38:31,2019-09-04 18:38:32,1.383s,PASSED
delay(2),Chrome 76.0.3809.132,,,2019-09-04 18:38:32,2019-09-04 18:38:34,2.004s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/new persoon close btn""), OPTIONAL)",Chrome 76.0.3809.132,Click close btn,,2019-09-04 18:38:34,2019-09-04 18:38:37,2.952s,PASSED
delay(2),Chrome 76.0.3809.132,,,2019-09-04 18:38:37,2019-09-04 18:38:39,2.013s,PASSED
"comment(""Checking text box how it is working"")",Chrome 76.0.3809.132,,,2019-09-04 18:38:39,2019-09-04 18:38:39,0.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Achternaam text""), ""aa"")",Chrome 76.0.3809.132,Enter text from the feild,,2019-09-04 18:38:39,2019-09-04 18:38:40,0.964s,PASSED
delay(2),Chrome 76.0.3809.132,,,2019-09-04 18:38:40,2019-09-04 18:38:42,2.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Achternaam text lb""))",Chrome 76.0.3809.132,Select required dropdown,,2019-09-04 18:38:42,2019-09-04 18:38:44,1.748s,PASSED
"comment(""Checking edit btn how it is working"")",Chrome 76.0.3809.132,,,2019-09-04 18:38:44,2019-09-04 18:38:44,0.006s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-04 18:38:44,2019-09-04 18:38:45,1.019s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-560/Edit btn check in personaila btn""))",Chrome 76.0.3809.132,Click edit btn,,2019-09-04 18:38:45,2019-09-04 18:38:47,2.729s,PASSED
delay(6),Chrome 76.0.3809.132,,,2019-09-04 18:38:47,2019-09-04 18:38:53,6.006s,PASSED
"sendKeys(findTestObject(""JIRA/A Relese 6.6/ACTPOL-560/Edit btn check in personaila btn""), ""124"")",Chrome 76.0.3809.132,Enter text from the feild,,2019-09-04 18:38:53,2019-09-04 18:38:54,0.821s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-04 18:38:54,2019-09-04 18:38:55,1.008s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-560/Click new persoon save popup""))",Chrome 76.0.3809.132,Click save btn,,2019-09-04 18:38:55,2019-09-04 18:38:56,0.909s,PASSED
delay(4),Chrome 76.0.3809.132,,,2019-09-04 18:38:56,2019-09-04 18:39:00,4.003s,PASSED
"comment(""Checking Search btn how it is working"")",Chrome 76.0.3809.132,,,2019-09-04 18:39:00,2019-09-04 18:39:00,0.008s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-560/Achternaam search btn click""))",Chrome 76.0.3809.132,Click Search btn,,2019-09-04 18:39:00,2019-09-04 18:39:01,0.770s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-04 18:39:01,2019-09-04 18:39:02,1.006s,PASSED
"scrollToPosition(10, 7)",Chrome 76.0.3809.132,Move to position,,2019-09-04 18:39:02,2019-09-04 18:39:05,3.218s,PASSED
delay(4),Chrome 76.0.3809.132,,,2019-09-04 18:39:05,2019-09-04 18:39:09,4.026s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-560/Search close btn""))",Chrome 76.0.3809.132,Click on close btn,,2019-09-04 18:39:09,2019-09-04 18:39:11,2.071s,PASSED
delay(6),Chrome 76.0.3809.132,,,2019-09-04 18:39:11,2019-09-04 18:39:17,6.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Garantsteller new""), ""aa"")",Chrome 76.0.3809.132,Enter text from the feild,,2019-09-04 18:39:17,2019-09-04 18:39:18,0.799s,PASSED
delay(2),Chrome 76.0.3809.132,,,2019-09-04 18:39:18,2019-09-04 18:39:20,2.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Garantsteller new lb""))",Chrome 76.0.3809.132,Select required dropdown,,2019-09-04 18:39:20,2019-09-04 18:39:21,0.858s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-04 18:39:21,2019-09-04 18:39:22,1.007s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Personalia tab""))",Chrome 76.0.3809.132,Click on Personalia tab,,2019-09-04 18:39:22,2019-09-04 18:39:23,0.659s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-04 18:39:23,2019-09-04 18:39:24,1.008s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBSC SAVE""))",Chrome 76.0.3809.132,Click save btn,,2019-09-04 18:39:24,2019-09-04 18:39:24,0.799s,PASSED
