Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:21:55,2019-09-24 18:21:56,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/registratie tab""))",Chrome 77.0.3865.90,,,2019-09-24 18:21:56,2019-09-24 18:21:57,0.562s,PASSED
,,,,,,,
Test Cases/JIRA Tasks/Release 6.6/ACTPOL-560,Chrome 77.0.3865.90,"Description:
Possibility to register an Vreemdeling and Caretaker/husband etc

Solution:
Create a tab Called Personalia in the MBES18 module to register a Persoon as in rol/proces and in addition to this fields for registering an additional person as in Vreemdeling tab Toegang.

Testplan:
Step 1: Go to Opsporing - MBES18
Step 2: Enter mandatory fields and save
Step 2: Go to Tab personalia and enter a new person, also enter a person in field Garantsteller and save record.
Step 4: record is saved with bot Person information displayed.

Navigation:
Opsporing - MBES18 -Tab Personalia",ACTPOL-560,2019-09-24 18:21:59,2019-09-24 18:24:12,2m - 12.956s,PASSED
"callTestCase(findTestCase(""main/Actpol_Login_testenv""), [:], STOP_ON_FAILURE)",Chrome 77.0.3865.90,Login to the application,,2019-09-24 18:22:00,2019-09-24 18:22:20,19.960s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 77.0.3865.90,,,2019-09-24 18:22:20,2019-09-24 18:22:20,0.004s,PASSED
delay(6),Chrome 77.0.3865.90,,,2019-09-24 18:22:20,2019-09-24 18:22:26,6.011s,PASSED
"mouseOver(findTestObject(""Actpol_Scripts/Menu navigation/Generiek/Generiek""))",Chrome 77.0.3865.90,Mouse over to Generic tab,,2019-09-24 18:22:26,2019-09-24 18:22:26,0.312s,PASSED
"log.logInfo(""Successfully logged"")",Chrome 77.0.3865.90,,,2019-09-24 18:22:26,2019-09-24 18:22:26,0.003s,PASSED
delay(4),Chrome 77.0.3865.90,,,2019-09-24 18:22:26,2019-09-24 18:22:30,4.009s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBES18 TAB""))",Chrome 77.0.3865.90,Click MBES tab,,2019-09-24 18:22:30,2019-09-24 18:22:30,0.290s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:22:30,2019-09-24 18:22:32,2.008s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBES18 TAB""), OPTIONAL)",Chrome 77.0.3865.90,Click MBES tab,,2019-09-24 18:22:32,2019-09-24 18:22:33,0.230s,PASSED
"log.logInfo(""Clicking MBES18 tab "")",Chrome 77.0.3865.90,,,2019-09-24 18:22:33,2019-09-24 18:22:33,0.004s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:22:33,2019-09-24 18:22:34,1.007s,PASSED
delay(8),Chrome 77.0.3865.90,,,2019-09-24 18:22:34,2019-09-24 18:22:42,8.007s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/mbes new""))",Chrome 77.0.3865.90,Click new btn,,2019-09-24 18:22:42,2019-09-24 18:22:42,0.624s,PASSED
"log.logInfo(""Clicking MBES18 new button "")",Chrome 77.0.3865.90,,,2019-09-24 18:22:42,2019-09-24 18:22:42,0.003s,PASSED
delay(6),Chrome 77.0.3865.90,,,2019-09-24 18:22:42,2019-09-24 18:22:48,6.010s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/Registratie new""))",Chrome 77.0.3865.90,Click new btn in Registratie,,2019-09-24 18:22:48,2019-09-24 18:22:49,0.586s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:22:49,2019-09-24 18:22:50,1.007s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie van 1""), ""KORPS POLITIE CURACAO"", false)",Chrome 77.0.3865.90,Select required dropdown fro the list,,2019-09-24 18:22:50,2019-09-24 18:22:50,0.498s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:22:50,2019-09-24 18:22:51,1.010s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie Naar 1""), ""OPENBARE MINISTERIE"", false)",Chrome 77.0.3865.90,Select required dropdown fro the list,,2019-09-24 18:22:51,2019-09-24 18:22:52,0.491s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:22:52,2019-09-24 18:22:53,1.005s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie van 2""), ""AMBULANCE"", false)",Chrome 77.0.3865.90,Select required dropdown fro the list,,2019-09-24 18:22:53,2019-09-24 18:22:53,0.586s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:22:53,2019-09-24 18:22:54,1.006s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie Naar 2""), ""SKS"", false)",Chrome 77.0.3865.90,Select required dropdown fro the list,,2019-09-24 18:22:54,2019-09-24 18:22:55,0.506s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:22:55,2019-09-24 18:22:56,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Behandeld door""), ""Katalon testing :: Behandeld door"")",Chrome 77.0.3865.90,Enter the text from the feild,,2019-09-24 18:22:56,2019-09-24 18:22:58,1.605s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:22:58,2019-09-24 18:22:59,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Telefoon""), ""123456789"")",Chrome 77.0.3865.90,Enter the text from the feild,,2019-09-24 18:22:59,2019-09-24 18:22:59,0.770s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:22:59,2019-09-24 18:23:00,1.009s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/E-Mail""), ""test@gmail.com"")",Chrome 77.0.3865.90,Enter the text from the feild,,2019-09-24 18:23:00,2019-09-24 18:23:01,0.864s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:23:01,2019-09-24 18:23:02,1.033s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Datum""), ""23/08/2019"")",Chrome 77.0.3865.90,Enter the date,,2019-09-24 18:23:02,2019-09-24 18:23:02,0.007s,NOT_RUN
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Datum calendar icon""))",Chrome 77.0.3865.90,,,2019-09-24 18:23:02,2019-09-24 18:23:03,0.651s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:23:03,2019-09-24 18:23:05,2.004s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightmonth""), ""sep"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:23:05,2019-09-24 18:23:05,0.397s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:23:05,2019-09-24 18:23:06,1.005s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightyear""), ""2019"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:23:06,2019-09-24 18:23:07,0.437s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:23:07,2019-09-24 18:23:08,1.004s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/16th right frame""))",Chrome 77.0.3865.90,,,2019-09-24 18:23:08,2019-09-24 18:23:08,0.543s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:23:08,2019-09-24 18:23:09,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie save""))",Chrome 77.0.3865.90,Click save btn,,2019-09-24 18:23:09,2019-09-24 18:23:10,0.627s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:23:10,2019-09-24 18:23:11,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/registratie tab""))",Chrome 77.0.3865.90,Click on Registratie tab,,2019-09-24 18:23:11,2019-09-24 18:23:11,0.532s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:23:11,2019-09-24 18:23:12,1.009s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Personalia tab""))",Chrome 77.0.3865.90,Click on Personalia tab,,2019-09-24 18:23:12,2019-09-24 18:23:13,0.576s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:23:13,2019-09-24 18:23:15,2.009s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBSC SAVE""))",Chrome 77.0.3865.90,Click Save tab,,2019-09-24 18:23:15,2019-09-24 18:23:16,0.560s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:23:16,2019-09-24 18:23:17,1.005s,PASSED
"Achternaam = getText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Achternaam error messgae""))",Chrome 77.0.3865.90,Checking Error message personalia tab,,2019-09-24 18:23:17,2019-09-24 18:23:17,0.415s,PASSED
"achternaamverify = ""Dit is een vereiste veld""",Chrome 77.0.3865.90,,,2019-09-24 18:23:17,2019-09-24 18:23:17,0.002s,PASSED
log.logInfo(Achternaam),Chrome 77.0.3865.90,,,2019-09-24 18:23:17,2019-09-24 18:23:17,0.002s,PASSED
if (Achternaam == achternaamverify),Chrome 77.0.3865.90,,,2019-09-24 18:23:17,2019-09-24 18:23:17,0.007s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:23:17,2019-09-24 18:23:19,2.007s,PASSED
"Garantsteller = getText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Garantsteller error message""))",Chrome 77.0.3865.90,Checking Error message personalia tab,,2019-09-24 18:23:19,2019-09-24 18:23:19,0.376s,PASSED
"Garantstellerverify = ""Dit is een vereiste veld""",Chrome 77.0.3865.90,,,2019-09-24 18:23:19,2019-09-24 18:23:19,0.001s,PASSED
log.logInfo(Garantsteller),Chrome 77.0.3865.90,,,2019-09-24 18:23:19,2019-09-24 18:23:19,0.004s,PASSED
if (Garantsteller == Garantstellerverify),Chrome 77.0.3865.90,,,2019-09-24 18:23:19,2019-09-24 18:23:19,0.005s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:23:19,2019-09-24 18:23:21,2.006s,PASSED
"comment(""Checking button how it is working"")",Chrome 77.0.3865.90,,,2019-09-24 18:23:21,2019-09-24 18:23:21,0.009s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Personalia Achternaam new""))",Chrome 77.0.3865.90,Click Achternaam new btn,,2019-09-24 18:23:21,2019-09-24 18:23:22,0.692s,PASSED
delay(4),Chrome 77.0.3865.90,,,2019-09-24 18:23:22,2019-09-24 18:23:26,4.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Select default persoon""), OPTIONAL)",Chrome 77.0.3865.90,Select default persoon,,2019-09-24 18:23:26,2019-09-24 18:23:29,2.948s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:23:29,2019-09-24 18:23:31,2.009s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/new persoon close btn""), OPTIONAL)",Chrome 77.0.3865.90,Click close btn,,2019-09-24 18:23:31,2019-09-24 18:23:32,0.674s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:23:32,2019-09-24 18:23:34,2.012s,PASSED
"comment(""Checking text box how it is working"")",Chrome 77.0.3865.90,,,2019-09-24 18:23:34,2019-09-24 18:23:34,0.010s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Achternaam text""), ""aa"")",Chrome 77.0.3865.90,Enter text from the feild,,2019-09-24 18:23:34,2019-09-24 18:23:35,0.726s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:23:35,2019-09-24 18:23:37,2.011s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Achternaam text lb""))",Chrome 77.0.3865.90,Select required dropdown,,2019-09-24 18:23:37,2019-09-24 18:23:37,0.583s,PASSED
"comment(""Checking edit btn how it is working"")",Chrome 77.0.3865.90,,,2019-09-24 18:23:37,2019-09-24 18:23:37,0.007s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:23:37,2019-09-24 18:23:38,1.007s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-560/Edit btn check in personaila btn""))",Chrome 77.0.3865.90,Click edit btn,,2019-09-24 18:23:38,2019-09-24 18:23:39,0.668s,PASSED
delay(6),Chrome 77.0.3865.90,,,2019-09-24 18:23:39,2019-09-24 18:23:45,6.006s,PASSED
"sendKeys(findTestObject(""JIRA/A Relese 6.6/ACTPOL-560/Edit btn check in personaila btn""), ""124"")",Chrome 77.0.3865.90,Enter text from the feild,,2019-09-24 18:23:45,2019-09-24 18:23:45,0.420s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:23:45,2019-09-24 18:23:46,1.005s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-560/Click new persoon save popup""))",Chrome 77.0.3865.90,Click save btn,,2019-09-24 18:23:46,2019-09-24 18:23:47,0.679s,PASSED
delay(4),Chrome 77.0.3865.90,,,2019-09-24 18:23:47,2019-09-24 18:23:51,4.007s,PASSED
"comment(""Checking Search btn how it is working"")",Chrome 77.0.3865.90,,,2019-09-24 18:23:51,2019-09-24 18:23:51,0.010s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-560/Achternaam search btn click""))",Chrome 77.0.3865.90,Click Search btn,,2019-09-24 18:23:51,2019-09-24 18:23:51,0.539s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:23:51,2019-09-24 18:23:52,1.006s,PASSED
"scrollToPosition(10, 7)",Chrome 77.0.3865.90,Move to position,,2019-09-24 18:23:52,2019-09-24 18:23:53,0.044s,PASSED
delay(4),Chrome 77.0.3865.90,,,2019-09-24 18:23:53,2019-09-24 18:23:57,4.011s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-560/Search close btn""))",Chrome 77.0.3865.90,Click on close btn,,2019-09-24 18:23:57,2019-09-24 18:23:57,0.706s,PASSED
delay(6),Chrome 77.0.3865.90,,,2019-09-24 18:23:57,2019-09-24 18:24:03,6.011s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Garantsteller new""), ""aa"")",Chrome 77.0.3865.90,Enter text from the feild,,2019-09-24 18:24:03,2019-09-24 18:24:04,0.614s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:24:04,2019-09-24 18:24:06,2.007s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Garantsteller new lb""))",Chrome 77.0.3865.90,Select required dropdown,,2019-09-24 18:24:06,2019-09-24 18:24:06,0.547s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:24:06,2019-09-24 18:24:07,1.007s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Personalia tab""))",Chrome 77.0.3865.90,Click on Personalia tab,,2019-09-24 18:24:07,2019-09-24 18:24:08,0.519s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:24:08,2019-09-24 18:24:09,1.008s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBSC SAVE""))",Chrome 77.0.3865.90,Click save btn,,2019-09-24 18:24:09,2019-09-24 18:24:10,0.552s,PASSED
,,,,,,,
Test Cases/JIRA Tasks/Release 6.6/ACTPOL-561,Chrome 77.0.3865.90,"Description:
In this MBES18 module there should be possibility to enter Bewaringstelling (detainment information) and plaatsingsgegevens (location information).

Solution:
Create a tab called Bewaringstellings c.q. Plaatsingsgegevens.
This tab should contain the field in added screenshot.

Testplan:
Step 1: Go to Opsporing - MBES18 fill in required fields and click save
Step 2: Go to Tab Bewaringstellings c.q. Plaatsingsgegevens fill in all fields
Step 3: save record.

Navigation:
Opsporing - MBES18 - Tab Bewaringstellings c.q. Plaatsingsgegevens",ACTPOL-561,2019-09-24 18:24:12,2019-09-24 18:27:04,2m - 52.155s,PASSED
"callTestCase(findTestCase(""main/Actpol_Login_testenv""), [:], STOP_ON_FAILURE)",Chrome 77.0.3865.90,Login to the application,,2019-09-24 18:24:13,2019-09-24 18:24:34,21.058s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 77.0.3865.90,,,2019-09-24 18:24:34,2019-09-24 18:24:34,0.003s,PASSED
delay(6),Chrome 77.0.3865.90,,,2019-09-24 18:24:34,2019-09-24 18:24:40,6.007s,PASSED
"mouseOver(findTestObject(""Actpol_Scripts/Menu navigation/Generiek/Generiek""))",Chrome 77.0.3865.90,Mouse over to Generic tab,,2019-09-24 18:24:40,2019-09-24 18:24:40,0.279s,PASSED
"log.logInfo(""Successfully logged"")",Chrome 77.0.3865.90,,,2019-09-24 18:24:40,2019-09-24 18:24:40,0.004s,PASSED
delay(4),Chrome 77.0.3865.90,,,2019-09-24 18:24:40,2019-09-24 18:24:44,4.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBES18 TAB""))",Chrome 77.0.3865.90,Click MBES tab,,2019-09-24 18:24:44,2019-09-24 18:24:45,0.327s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:24:45,2019-09-24 18:24:47,2.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBES18 TAB""), OPTIONAL)",Chrome 77.0.3865.90,Click MBES tab,,2019-09-24 18:24:47,2019-09-24 18:24:47,0.284s,PASSED
"log.logInfo(""Clicking MBES18 tab "")",Chrome 77.0.3865.90,,,2019-09-24 18:24:47,2019-09-24 18:24:47,0.003s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:24:47,2019-09-24 18:24:48,1.011s,PASSED
delay(8),Chrome 77.0.3865.90,,,2019-09-24 18:24:48,2019-09-24 18:24:56,8.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/mbes new""))",Chrome 77.0.3865.90,Click new btn,,2019-09-24 18:24:56,2019-09-24 18:24:57,0.748s,PASSED
"log.logInfo(""Clicking MBES18 new button "")",Chrome 77.0.3865.90,,,2019-09-24 18:24:57,2019-09-24 18:24:57,0.004s,PASSED
delay(9),Chrome 77.0.3865.90,,,2019-09-24 18:24:57,2019-09-24 18:25:06,9.026s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/Registratie new""))",Chrome 77.0.3865.90,Click new btn in Registratie,,2019-09-24 18:25:06,2019-09-24 18:25:06,0.602s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:06,2019-09-24 18:25:07,1.007s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie van 1""), ""KORPS POLITIE CURACAO"", false)",Chrome 77.0.3865.90,Select required dropdown fro the list,,2019-09-24 18:25:07,2019-09-24 18:25:08,0.536s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:08,2019-09-24 18:25:09,1.005s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie Naar 1""), ""OPENBARE MINISTERIE"", false)",Chrome 77.0.3865.90,Select required dropdown fro the list,,2019-09-24 18:25:09,2019-09-24 18:25:09,0.575s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:09,2019-09-24 18:25:10,1.006s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie van 2""), ""AMBULANCE"", false)",Chrome 77.0.3865.90,Select required dropdown fro the list,,2019-09-24 18:25:10,2019-09-24 18:25:11,0.569s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:11,2019-09-24 18:25:12,1.006s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie Naar 2""), ""SKS"", false)",Chrome 77.0.3865.90,Select required dropdown fro the list,,2019-09-24 18:25:12,2019-09-24 18:25:13,0.703s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:13,2019-09-24 18:25:14,1.018s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Behandeld door""), ""Katalon testing :: Behandeld door"")",Chrome 77.0.3865.90,Enter the text from the feild,,2019-09-24 18:25:14,2019-09-24 18:25:15,1.546s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:15,2019-09-24 18:25:16,1.007s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Telefoon""), ""123456789"")",Chrome 77.0.3865.90,Enter the text from the feild,,2019-09-24 18:25:16,2019-09-24 18:25:17,0.724s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:17,2019-09-24 18:25:18,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/E-Mail""), ""test@gmail.com"")",Chrome 77.0.3865.90,Enter the text from the feild,,2019-09-24 18:25:18,2019-09-24 18:25:19,0.828s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:19,2019-09-24 18:25:20,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Datum""), ""23/08/2019"")",Chrome 77.0.3865.90,Enter the date,,2019-09-24 18:25:20,2019-09-24 18:25:20,0.006s,NOT_RUN
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Datum calendar icon""))",Chrome 77.0.3865.90,,,2019-09-24 18:25:20,2019-09-24 18:25:21,0.599s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:25:21,2019-09-24 18:25:23,2.010s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightmonth""), ""sep"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:25:23,2019-09-24 18:25:23,0.443s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:23,2019-09-24 18:25:24,1.006s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightyear""), ""2019"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:25:24,2019-09-24 18:25:24,0.409s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:24,2019-09-24 18:25:25,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/16th right frame""))",Chrome 77.0.3865.90,,,2019-09-24 18:25:25,2019-09-24 18:25:26,0.540s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:26,2019-09-24 18:25:27,1.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/Registratie save""))",Chrome 77.0.3865.90,Click save btn,,2019-09-24 18:25:27,2019-09-24 18:25:27,0.535s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:27,2019-09-24 18:25:28,1.008s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/1 Registratie/registratie tab""))",Chrome 77.0.3865.90,Click on Registratie tab,,2019-09-24 18:25:28,2019-09-24 18:25:29,0.546s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:29,2019-09-24 18:25:30,1.008s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Personalia tab""))",Chrome 77.0.3865.90,Click on Personalia tab,,2019-09-24 18:25:30,2019-09-24 18:25:31,0.583s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:25:31,2019-09-24 18:25:33,2.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBSC SAVE""))",Chrome 77.0.3865.90,Click Save tab,,2019-09-24 18:25:33,2019-09-24 18:25:33,0.601s,PASSED
"comment(""Chcking validation"")",Chrome 77.0.3865.90,,,2019-09-24 18:25:33,2019-09-24 18:25:33,0.006s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:33,2019-09-24 18:25:34,1.012s,PASSED
"Achternaam = getText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Achternaam error messgae""))",Chrome 77.0.3865.90,Error message,,2019-09-24 18:25:34,2019-09-24 18:25:35,0.509s,PASSED
"achternaamverify = ""Dit is een vereiste veld""",Chrome 77.0.3865.90,,,2019-09-24 18:25:35,2019-09-24 18:25:35,0.002s,PASSED
log.logInfo(Achternaam),Chrome 77.0.3865.90,,,2019-09-24 18:25:35,2019-09-24 18:25:35,0.005s,PASSED
if (Achternaam == achternaamverify),Chrome 77.0.3865.90,,,2019-09-24 18:25:35,2019-09-24 18:25:35,0.007s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:25:35,2019-09-24 18:25:37,2.007s,PASSED
"Garantsteller = getText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Garantsteller error message""))",Chrome 77.0.3865.90,,,2019-09-24 18:25:37,2019-09-24 18:25:37,0.358s,PASSED
"Garantstellerverify = ""Dit is een vereiste veld""",Chrome 77.0.3865.90,,,2019-09-24 18:25:37,2019-09-24 18:25:37,0.002s,PASSED
log.logInfo(Garantsteller),Chrome 77.0.3865.90,,,2019-09-24 18:25:37,2019-09-24 18:25:37,0.002s,PASSED
if (Garantsteller == Garantstellerverify),Chrome 77.0.3865.90,,,2019-09-24 18:25:37,2019-09-24 18:25:37,0.005s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:25:37,2019-09-24 18:25:37,0.003s,NOT_RUN
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Personalia Achternaam new""))",Chrome 77.0.3865.90,,,2019-09-24 18:25:37,2019-09-24 18:25:37,0.003s,NOT_RUN
delay(4),Chrome 77.0.3865.90,,,2019-09-24 18:25:37,2019-09-24 18:25:37,0.003s,NOT_RUN
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Select default persoon""), OPTIONAL)",Chrome 77.0.3865.90,,,2019-09-24 18:25:37,2019-09-24 18:25:37,0.003s,NOT_RUN
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:25:37,2019-09-24 18:25:37,0.003s,NOT_RUN
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/new persoon close btn""), OPTIONAL)",Chrome 77.0.3865.90,,,2019-09-24 18:25:37,2019-09-24 18:25:37,0.005s,NOT_RUN
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:25:37,2019-09-24 18:25:39,2.003s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Achternaam text""), ""aa"")",Chrome 77.0.3865.90,,,2019-09-24 18:25:39,2019-09-24 18:25:40,0.690s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:25:40,2019-09-24 18:25:42,2.003s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/2 Personalia/Achternaam text lb""))",Chrome 77.0.3865.90,,,2019-09-24 18:25:42,2019-09-24 18:25:42,0.582s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:25:42,2019-09-24 18:25:43,1.003s,PASSED
